catalog	schema	table	column	type	nullable	length	remarks
MFGPROD	PUB	_Field	_Mandatory	bit	0	1	
MFGPROD	PUB	_Field	_Format	varchar	0	150	
MFGPROD	PUB	_Field	_sys-field	bit	1	1	
MFGPROD	PUB	_Field	_field-rpos	integer	1	10	
MFGPROD	PUB	_Field	_Decimals	integer	1	10	
MFGPROD	PUB	_Field	_Order	integer	0	10	
MFGPROD	PUB	_Field	_Can-Read	varchar	0	126	
MFGPROD	PUB	_Field	_Can-Write	varchar	0	126	
MFGPROD	PUB	_Field	_Extent	integer	0	10	
MFGPROD	PUB	_Field	_Valexp	varchar	1	144	
MFGPROD	PUB	_Field	_Valmsg	varchar	1	144	
MFGPROD	PUB	_Field	_Help	varchar	1	126	
MFGPROD	PUB	_Field	_Desc	varchar	1	4096	
MFGPROD	PUB	_Field	_Col-label	varchar	1	60	
MFGPROD	PUB	_Field	_Fld-stdtype	integer	1	10	
MFGPROD	PUB	_Field	_Fld-stlen	integer	1	10	
MFGPROD	PUB	_Field	_Fld-stoff	integer	1	10	
MFGPROD	PUB	_Field	_Fld-misc1	varchar	1	80	
MFGPROD	PUB	_Field	_Fld-misc2	varchar	1	208	
MFGPROD	PUB	_Field	_Fld-case	bit	0	1	
MFGPROD	PUB	_Field	_Fld-res1	varchar	1	80	
MFGPROD	PUB	_Field	_Fld-res2	varchar	1	208	
MFGPROD	PUB	_Field	_For-Id	integer	1	10	
MFGPROD	PUB	_Field	_For-Primary	integer	1	10	
MFGPROD	PUB	_Field	_For-Spacing	integer	1	10	
MFGPROD	PUB	_Field	_For-Scale	integer	1	10	
MFGPROD	PUB	_Field	_For-Name	varchar	1	64	
MFGPROD	PUB	_Field	_For-Type	varchar	1	24	
MFGPROD	PUB	_Field	_For-Itype	integer	1	10	
MFGPROD	PUB	_Field	_For-Xpos	integer	1	10	
MFGPROD	PUB	_Field	_For-Retrieve	bit	1	1	
MFGPROD	PUB	_Field	_For-Separator	varchar	1	2	
MFGPROD	PUB	_Field	_For-Maxsize	integer	1	10	
MFGPROD	PUB	_Field	_For-Allocated	integer	1	10	
MFGPROD	PUB	_Field	_View-As	varchar	1	250	
MFGPROD	PUB	_Field	_Initial-SA	varchar	1	12	
MFGPROD	PUB	_Field	_Label-SA	varchar	1	12	
MFGPROD	PUB	_Field	_Format-SA	varchar	1	12	
MFGPROD	PUB	_Field	_Valmsg-SA	varchar	1	12	
MFGPROD	PUB	_Field	_Help-SA	varchar	1	12	
MFGPROD	PUB	_Field	_Col-label-SA	varchar	1	12	
MFGPROD	PUB	_Field	_Charset	varchar	1	32	
MFGPROD	PUB	_Field	_Collation	varchar	1	32	
MFGPROD	PUB	_Field	_Fetch-Type	varchar	1	20	
MFGPROD	PUB	_Field	_Width	integer	1	10	
MFGPROD	PUB	_Field	_Field-Physpos	integer	1	10	
MFGPROD	PUB	_Field	_User-Misc	varchar	1	20	
MFGPROD	PUB	_Field	_Attributes1	integer	1	10	
MFGPROD	PUB	_Field	_Last-modified	timestamp_timezone	1	32	
MFGPROD	PUB	_Field	_Mod-sequence	integer	1	10	
MFGPROD	PUB	_Field-Trig	_Field-Recid	integer	0	10	
MFGPROD	PUB	_Field-Trig	_File-Recid	integer	0	10	
MFGPROD	PUB	_Field-Trig	_Field-Rpos	integer	1	10	
MFGPROD	PUB	_Field-Trig	_Event	varchar	0	48	
MFGPROD	PUB	_Field-Trig	_Proc-Name	varchar	0	256	
MFGPROD	PUB	_Field-Trig	_Override	bit	0	1	
MFGPROD	PUB	_Field-Trig	_Trig-Crc	integer	1	10	
MFGPROD	PUB	_Field-Trig	_Last-modified	timestamp_timezone	1	32	
MFGPROD	PUB	_Field-Trig	_Mod-sequence	integer	1	10	
MFGPROD	PUB	_File	_File-Name	varchar	0	32	
MFGPROD	PUB	_File	_Prime-Index	integer	1	10	
MFGPROD	PUB	_File	_File-Number	integer	1	10	
MFGPROD	PUB	_File	_dft-pk	bit	1	1	
MFGPROD	PUB	_File	_numkey	integer	1	10	
MFGPROD	PUB	_File	_numkfld	integer	1	10	
MFGPROD	PUB	_File	_numkcomp	integer	1	10	
MFGPROD	PUB	_File	_Template	integer	1	10	
MFGPROD	PUB	_File	_numfld	integer	1	10	
MFGPROD	PUB	_File	_Can-Create	varchar	0	126	
MFGPROD	PUB	_File	_Can-Read	varchar	0	126	
MFGPROD	PUB	_File	_Can-Write	varchar	0	126	
MFGPROD	PUB	_File	_Can-Delete	varchar	0	126	
MFGPROD	PUB	_File	_Desc	varchar	1	4096	
MFGPROD	PUB	_File	_Db-recid	integer	0	10	
MFGPROD	PUB	_File	_Valexp	varchar	1	144	
MFGPROD	PUB	_File	_Valmsg	varchar	1	144	
MFGPROD	PUB	_File	_Fil-misc1	varchar	1	80	
MFGPROD	PUB	_File	_Fil-misc2	varchar	1	208	
MFGPROD	PUB	_File	_Last-change	integer	1	10	
MFGPROD	PUB	_File	_DB-lang	integer	1	10	
MFGPROD	PUB	_File	_Hidden	bit	1	1	
MFGPROD	PUB	_File	_Frozen	bit	1	1	
MFGPROD	PUB	_File	_Dump-name	varchar	1	32	
MFGPROD	PUB	_File	_CRC	integer	1	10	
MFGPROD	PUB	_File	_Fil-res1	varchar	1	80	
MFGPROD	PUB	_File	_Fil-res2	varchar	1	208	
MFGPROD	PUB	_File	_Cache	varbinary	0	2000	
MFGPROD	PUB	_File	_For-Size	integer	1	10	
MFGPROD	PUB	_File	_For-Flag	integer	1	10	
MFGPROD	PUB	_File	_For-Cnt1	integer	1	10	
MFGPROD	PUB	_File	_For-Cnt2	integer	1	10	
MFGPROD	PUB	_File	_For-Name	varchar	1	64	
MFGPROD	PUB	_File	_For-Owner	varchar	1	64	
MFGPROD	PUB	_File	_For-Format	varchar	1	24	
MFGPROD	PUB	_File	_For-Info	varchar	1	24	
MFGPROD	PUB	_File	_For-Type	varchar	1	40	
MFGPROD	PUB	_File	_For-Id	integer	1	10	
MFGPROD	PUB	_File	_For-Number	integer	1	10	
MFGPROD	PUB	_File	_File-Label	varchar	1	60	
MFGPROD	PUB	_File	_Can-Dump	varchar	0	126	
MFGPROD	PUB	_File	_Can-Load	varchar	0	126	
MFGPROD	PUB	_File	_Valmsg-SA	varchar	1	12	
MFGPROD	PUB	_File	_File-Label-SA	varchar	1	12	
MFGPROD	PUB	_File	_ianum	integer	1	10	
MFGPROD	PUB	_File	_Version	integer	1	10	
MFGPROD	PUB	_File	_Field-map	varbinary	1	240	
MFGPROD	PUB	_File	_Creator	varchar	0	32	
MFGPROD	PUB	_File	_Has-Ccnstrs	varchar	0	1	
MFGPROD	PUB	_File	_Has-Fcnstrs	varchar	0	1	
MFGPROD	PUB	_File	_Has-Pcnstrs	varchar	0	1	
MFGPROD	PUB	_File	_Has-Ucnstrs	varchar	0	1	
MFGPROD	PUB	_File	_Owner	varchar	0	32	
MFGPROD	PUB	_File	_Rssid	integer	0	10	
MFGPROD	PUB	_File	_Tbl-Status	varchar	0	2	
MFGPROD	PUB	_File	_Tbl-Type	varchar	0	2	
MFGPROD	PUB	_File	_User-Misc	varchar	1	20	
MFGPROD	PUB	_File	_Last-modified	timestamp_timezone	1	32	
MFGPROD	PUB	_File	_Mod-sequence	integer	1	10	
MFGPROD	PUB	_Filelist	_FileList-Id	bigint	0	19	
MFGPROD	PUB	_Filelist	_FileList-Size	integer	0	10	
MFGPROD	PUB	_Filelist	_FileList-Extend	integer	0	10	
MFGPROD	PUB	_Filelist	_FileList-LogicalSz	integer	0	10	
MFGPROD	PUB	_Filelist	_FileList-BlkSize	integer	0	10	
MFGPROD	PUB	_Filelist	_FileList-Openmode	varchar	0	10	
MFGPROD	PUB	_Filelist	_FileList-Name	varchar	0	100	
MFGPROD	PUB	_Filelist	_FileList-Misc	integer	0	10	
MFGPROD	PUB	_File-Trig	_File-Recid	integer	0	10	
MFGPROD	PUB	_File-Trig	_Event	varchar	0	48	
MFGPROD	PUB	_File-Trig	_Proc-Name	varchar	0	256	
MFGPROD	PUB	_File-Trig	_Override	bit	0	1	
MFGPROD	PUB	_File-Trig	_Trig-Crc	integer	1	10	
MFGPROD	PUB	_File-Trig	_Last-modified	timestamp_timezone	1	32	
MFGPROD	PUB	_File-Trig	_Mod-sequence	integer	1	10	
MFGPROD	PUB	_Index	_File-recid	integer	0	10	
MFGPROD	PUB	_Index	_Index-Name	varchar	0	32	
MFGPROD	PUB	_Index	_Unique	bit	0	1	
MFGPROD	PUB	_Index	_num-comp	integer	1	10	
MFGPROD	PUB	_Index	_idx-num	integer	1	10	
MFGPROD	PUB	_Index	_I-misc1	varchar	1	80	
MFGPROD	PUB	_Index	_I-misc2	varchar	1	208	
MFGPROD	PUB	_Index	_Active	bit	1	1	
MFGPROD	PUB	_Index	_I-res1	varchar	1	80	
MFGPROD	PUB	_Index	_I-res2	varchar	1	208	
MFGPROD	PUB	_Index	_Wordidx	integer	1	10	
MFGPROD	PUB	_Index	_Desc	varchar	1	4096	
MFGPROD	PUB	_Index	_For-Name	varchar	1	64	
MFGPROD	PUB	_Index	_For-Type	varchar	1	24	
MFGPROD	PUB	_Index	_ianum	integer	1	10	
MFGPROD	PUB	_Index	_Idx-CRC	integer	1	10	
MFGPROD	PUB	_Index	_Idxowner	varchar	0	32	
MFGPROD	PUB	_Index	_Idxmethod	varchar	1	2	
MFGPROD	PUB	_Index	_User-Misc	varchar	1	20	
MFGPROD	PUB	_Index	_Last-modified	timestamp_timezone	1	32	
MFGPROD	PUB	_Index	_Mod-sequence	integer	1	10	
MFGPROD	PUB	_Index	_Mode	integer	1	10	
MFGPROD	PUB	_Index	_Word-Rules	integer	1	10	
MFGPROD	PUB	_Index-Field	_Index-recid	integer	0	10	
MFGPROD	PUB	_Index-Field	_Index-Seq	integer	0	10	
MFGPROD	PUB	_Index-Field	_Field-recid	integer	0	10	
MFGPROD	PUB	_Index-Field	_Ascending	bit	0	1	
MFGPROD	PUB	_Index-Field	_Abbreviate	bit	0	1	
MFGPROD	PUB	_Index-Field	_Unsorted	bit	0	1	
MFGPROD	PUB	_Index-Field	_If-misc1	varchar	1	80	
MFGPROD	PUB	_Index-Field	_If-misc2	varchar	1	208	
MFGPROD	PUB	_Index-Field	_If-res1	varchar	1	80	
MFGPROD	PUB	_Index-Field	_If-res2	varchar	1	208	
MFGPROD	PUB	_Index-Field	_User-Misc	varchar	1	20	
MFGPROD	PUB	_Index-Field	_Last-modified	timestamp_timezone	1	32	
MFGPROD	PUB	_Index-Field	_Mod-sequence	integer	1	10	
MFGPROD	PUB	_Index-Field	_Collation	varchar	1	38	
MFGPROD	PUB	_Index-Field	_Coll-Strength	integer	1	10	
MFGPROD	PUB	_Index-Field	_KeyValue-expr	varchar	1	4096	
MFGPROD	PUB	_IndexStat	_IndexStat-id	bigint	0	19	
MFGPROD	PUB	_IndexStat	_IndexStat-read	bigint	0	19	
MFGPROD	PUB	_IndexStat	_IndexStat-create	bigint	0	19	
MFGPROD	PUB	_IndexStat	_IndexStat-delete	bigint	0	19	
MFGPROD	PUB	_IndexStat	_IndexStat-split	bigint	0	19	
MFGPROD	PUB	_IndexStat	_IndexStat-blockdelete	bigint	0	19	
MFGPROD	PUB	_IndexStat	_IndexStat-OsRead	bigint	0	19	
MFGPROD	PUB	_KeyEvent	_KeyEvent-Date	timestamp_timezone	1	32	
MFGPROD	PUB	_KeyEvent	_KeyEvent-Procid	integer	1	10	
MFGPROD	PUB	_KeyEvent	_KeyEvent-ThreadId	integer	1	10	
MFGPROD	PUB	_KeyEvent	_KeyEvent-MsgId	integer	1	10	
MFGPROD	PUB	_KeyEvent	_KeyEvent-Usrnum	integer	1	10	
MFGPROD	PUB	_KeyEvent	_KeyEvent-Event	varchar	1	400	
MFGPROD	PUB	_KeyEvent	_KeyEvent-Spare1	integer	1	10	
MFGPROD	PUB	_KeyEvent	_KeyEvent-Spare2	varchar	1	64	
MFGPROD	PUB	_Latch	_Latch-Id	bigint	0	19	
MFGPROD	PUB	_Latch	_Latch-Name	varchar	0	24	
MFGPROD	PUB	_Latch	_Latch-Hold	integer	0	10	
MFGPROD	PUB	_Latch	_Latch-Qhold	integer	0	10	
MFGPROD	PUB	_Latch	_Latch-Type	varchar	0	24	
MFGPROD	PUB	_Latch	_Latch-Wait	integer	0	10	
MFGPROD	PUB	_Latch	_Latch-Lock	integer	0	10	
MFGPROD	PUB	_Latch	_Latch-Spin	integer	0	10	
MFGPROD	PUB	_Latch	_Latch-Busy	integer	0	10	
MFGPROD	PUB	_Latch	_Latch-LockedT	integer	0	10	
MFGPROD	PUB	_Latch	_Latch-LockT	integer	0	10	
MFGPROD	PUB	_Latch	_Latch-WaitT	integer	0	10	
MFGPROD	PUB	_License	_Lic-Id	bigint	0	19	
MFGPROD	PUB	_License	_Lic-ValidUsers	integer	0	10	
MFGPROD	PUB	_License	_Lic-ActiveConns	integer	0	10	
MFGPROD	PUB	_License	_Lic-MaxActive	integer	0	10	
MFGPROD	PUB	_License	_Lic-MinActive	integer	0	10	
MFGPROD	PUB	_License	_Lic-BatchConns	integer	0	10	
MFGPROD	PUB	_License	_Lic-MaxBatch	integer	0	10	
MFGPROD	PUB	_License	_Lic-MinBatch	integer	0	10	
MFGPROD	PUB	_License	_Lic-CurrConns	integer	0	10	
MFGPROD	PUB	_License	_Lic-MaxCurrent	integer	0	10	
MFGPROD	PUB	_License	_Lic-MinCurrent	integer	0	10	
MFGPROD	PUB	_Lock	_Lock-Id	bigint	0	19	
MFGPROD	PUB	_Lock	_Lock-Usr	integer	0	10	
MFGPROD	PUB	_Lock	_Lock-Name	varchar	0	20	
MFGPROD	PUB	_Lock	_Lock-Type	varchar	0	16	
MFGPROD	PUB	_Lock	_Lock-Table	integer	0	10	
MFGPROD	PUB	_Lock	_Lock-RecId	bigint	0	19	
MFGPROD	PUB	_Lock	_Lock-Chain	integer	0	10	
MFGPROD	PUB	_Lock	_Lock-Flags	varchar	0	20	
MFGPROD	PUB	_Lock	_Lock-Misc	integer	0	10	
MFGPROD	PUB	_LockReq	_LockReq-Id	bigint	0	19	
MFGPROD	PUB	_LockReq	_LockReq-Num	integer	0	10	
MFGPROD	PUB	_LockReq	_LockReq-Name	varchar	0	20	
MFGPROD	PUB	_LockReq	_LockReq-RecLock	bigint	0	19	
MFGPROD	PUB	_LockReq	_LockReq-RecWait	bigint	0	19	
MFGPROD	PUB	_LockReq	_LockReq-TrnLock	bigint	0	19	
MFGPROD	PUB	_LockReq	_LockReq-TrnWait	bigint	0	19	
MFGPROD	PUB	_LockReq	_LockReq-SchLock	bigint	0	19	
MFGPROD	PUB	_LockReq	_LockReq-SchWait	bigint	0	19	
MFGPROD	PUB	_LockReq	_LockReq-ExclFind	bigint	0	19	
MFGPROD	PUB	_LockReq	_LockReq-ShrFind	bigint	0	19	
MFGPROD	PUB	_LockReq	_LockReq-Misc	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-Id	bigint	0	19	
MFGPROD	PUB	_Logging	_Logging-CrashProt	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-CommitDelay	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-BiIO	varchar	0	30	
MFGPROD	PUB	_Logging	_Logging-BiClAge	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-BiBlkSize	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-BiClSize	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-BiExtents	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-BiLogSize	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-BiBytesFree	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-LastCkp	varchar	0	48	
MFGPROD	PUB	_Logging	_Logging-BiBuffs	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-BiFullBuffs	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-AiJournal	varchar	0	6	
MFGPROD	PUB	_Logging	_Logging-AiIO	varchar	0	30	
MFGPROD	PUB	_Logging	_Logging-AiBegin	varchar	0	48	
MFGPROD	PUB	_Logging	_Logging-AiNew	varchar	0	48	
MFGPROD	PUB	_Logging	_Logging-AiOpen	varchar	0	48	
MFGPROD	PUB	_Logging	_Logging-AiGenNum	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-AiExtents	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-AiCurrExt	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-AiBuffs	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-AiBlkSize	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-AiLogSize	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-2PC	varchar	0	6	
MFGPROD	PUB	_Logging	_Logging-2PCNickName	varchar	0	48	
MFGPROD	PUB	_Logging	_Logging-2PCPriority	integer	0	10	
MFGPROD	PUB	_Logging	_Logging-Misc	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-Id	bigint	0	19	
MFGPROD	PUB	_MstrBlk	_MstrBlk-dbvers	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-dbstate	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-tainted	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-integrity	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-totblks	bigint	0	19	
MFGPROD	PUB	_MstrBlk	_MstrBlk-hiwater	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-biblksize	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-rlclsize	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-aiblksize	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-lasttask	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-cfilnum	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-bistate	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-ibseq	integer	0	10	
MFGPROD	PUB	_MstrBlk	_MstrBlk-crdate	varchar	0	48	
MFGPROD	PUB	_MstrBlk	_MstrBlk-oprdate	varchar	0	48	
MFGPROD	PUB	_MstrBlk	_MstrBlk-oppdate	varchar	0	48	
MFGPROD	PUB	_MstrBlk	_MstrBlk-fbdate	varchar	0	48	
MFGPROD	PUB	_MstrBlk	_MstrBlk-ibdate	varchar	0	48	
MFGPROD	PUB	_MstrBlk	_MstrBlk-timestamp	varchar	0	48	
MFGPROD	PUB	_MstrBlk	_MstrBlk-biopen	varchar	0	48	
MFGPROD	PUB	_MstrBlk	_MstrBlk-rltime	varchar	0	48	
MFGPROD	PUB	_MstrBlk	_MstrBlk-biprev	varchar	0	48	
MFGPROD	PUB	_MstrBlk	_MstrBlk-Misc	integer	0	10	
MFGPROD	PUB	_MyConnection	_MyConn-Id	bigint	1	19	
MFGPROD	PUB	_MyConnection	_MyConn-UserId	integer	1	10	
MFGPROD	PUB	_MyConnection	_MyConn-Pid	integer	1	10	
MFGPROD	PUB	_MyConnection	_MyConn-NumSeqBuffers	integer	1	10	
MFGPROD	PUB	_MyConnection	_MyConn-UsedSeqBuffers	integer	1	10	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-AgentID	bigint	1	19	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-AgentName	varchar	1	64	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-ConnectTime	varchar	1	48	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-DBName	varchar	1	256	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-ServerHost	varchar	1	256	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-Port	integer	1	10	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-BlocksReceived	integer	1	10	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-BlocksProcessed	integer	1	10	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-BlocksACK	integer	1	10	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-NotesProcessed	integer	1	10	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-LastTRID	integer	1	10	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-Method	varchar	1	2	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-Status	integer	1	10	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-CommStatus	integer	1	10	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-ReservedChar	varchar	1	180	
MFGPROD	PUB	_Repl-Agent	_ReplAgt-ReservedInt	varchar	1	220	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-AgentID	bigint	1	19	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-AgentName	varchar	1	64	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-ConnectTime	varchar	1	48	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-RemoteDBName	varchar	1	256	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-RemoteHost	varchar	1	256	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-Port	integer	1	10	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-BlocksSent	integer	1	10	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-BlocksACK	integer	1	10	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-LastBlockSentAt	varchar	1	48	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-Method	varchar	1	2	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-status	integer	1	10	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-CommStatus	integer	1	10	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-ReservedChar	varchar	1	180	
MFGPROD	PUB	_Repl-AgentControl	_ReplAgtCtl-ReservedInt	varchar	1	220	
MFGPROD	PUB	_Repl-Server	_ReplSrv-id	bigint	1	19	
MFGPROD	PUB	_Repl-Server	_ReplSrv-AgentCount	integer	1	10	
MFGPROD	PUB	_Repl-Server	_ReplSrv-BlocksSent	integer	1	10	
MFGPROD	PUB	_Repl-Server	_ReplSrv-StartTime	varchar	1	48	
MFGPROD	PUB	_Repl-Server	_ReplSrv-LastBlockSentAt	varchar	1	48	
MFGPROD	PUB	_Repl-Server	_ReplSrv-ReservedChar	varchar	1	180	
MFGPROD	PUB	_Repl-Server	_ReplSrv-ReservedInt	varchar	1	220	
MFGPROD	PUB	_Resrc	_Resrc-Id	bigint	0	19	
MFGPROD	PUB	_Resrc	_Resrc-Name	varchar	0	30	
MFGPROD	PUB	_Resrc	_Resrc-lock	bigint	0	19	
MFGPROD	PUB	_Resrc	_Resrc-wait	bigint	0	19	
MFGPROD	PUB	_Resrc	_Resrc-time	bigint	0	19	
MFGPROD	PUB	_sec-authentication-domain	_Domain-name	varchar	1	140	
MFGPROD	PUB	_sec-authentication-domain	_Domain-type	varchar	1	140	
MFGPROD	PUB	_sec-authentication-domain	_Domain-description	varchar	1	1000	
MFGPROD	PUB	_sec-authentication-domain	_Domain-access-code	varchar	0	1000	
MFGPROD	PUB	_sec-authentication-domain	_Auditing-context	varchar	1	1000	
MFGPROD	PUB	_sec-authentication-domain	_Domain-runtime-options	varchar	1	1000	
MFGPROD	PUB	_sec-authentication-domain	_Domain-enabled	bit	1	1	
MFGPROD	PUB	_sec-authentication-domain	_PAM-actions	varchar	1	140	
MFGPROD	PUB	_sec-authentication-domain	_PAM-control	varchar	1	140	
MFGPROD	PUB	_sec-authentication-domain	_PAM-library-path	varchar	1	140	
MFGPROD	PUB	_sec-authentication-domain	_PAM-options	varchar	1	1000	
MFGPROD	PUB	_sec-authentication-domain	_Domain-custom-detail	varchar	1	1000	
MFGPROD	PUB	_sec-authentication-system	_Domain-type	varchar	1	140	
MFGPROD	PUB	_sec-authentication-system	_Domain-type-description	varchar	1	1000	
MFGPROD	PUB	_sec-authentication-system	_PAM-plug-in	bit	1	1	
MFGPROD	PUB	_sec-authentication-system	_PAM-module-name	varchar	1	140	
MFGPROD	PUB	_sec-authentication-system	_PAM-callback-procedure	varchar	1	140	
MFGPROD	PUB	_sec-authentication-system	_PAM-library-checksum	varbinary	1	16	
MFGPROD	PUB	_sec-authentication-system	_Key-store-id	varchar	1	140	
MFGPROD	PUB	_sec-authentication-system	_Custom-detail	varchar	1	1000	
MFGPROD	PUB	_sec-granted-role	_Granted-role-guid	varchar	1	56	
MFGPROD	PUB	_sec-granted-role	_Grantee	varchar	1	64	
MFGPROD	PUB	_sec-granted-role	_Role-name	varchar	1	64	
MFGPROD	PUB	_sec-granted-role	_Grant-rights	bit	1	1	
MFGPROD	PUB	_sec-granted-role	_Grantor	varchar	1	64	
MFGPROD	PUB	_sec-granted-role	_Custom-grant-detail	varchar	1	1000	
MFGPROD	PUB	_sec-granted-role-condition	_Granted-role-guid	varchar	1	56	
MFGPROD	PUB	_sec-granted-role-condition	_Conditional-attribute	varchar	1	140	
MFGPROD	PUB	_sec-granted-role-condition	_Logical-operator	varchar	1	20	
MFGPROD	PUB	_sec-granted-role-condition	_Conditional-value	varchar	1	1000	
MFGPROD	PUB	_sec-granted-role-condition	_Custom-condition-detail	varchar	1	1000	
MFGPROD	PUB	_sec-role	_Role-name	varchar	1	64	
MFGPROD	PUB	_sec-role	_Role-description	varchar	1	1000	
MFGPROD	PUB	_sec-role	_Role-creator	varchar	1	64	
MFGPROD	PUB	_sec-role	_Custom-role-detail	varchar	1	1000	
MFGPROD	PUB	_Segments	_Segment-Id	bigint	0	19	
MFGPROD	PUB	_Segments	_Segment-SegId	integer	0	10	
MFGPROD	PUB	_Segments	_Segment-SegSize	integer	0	10	
MFGPROD	PUB	_Segments	_Segment-BytesUsed	integer	0	10	
MFGPROD	PUB	_Segments	_Segment-ByteFree	integer	0	10	
MFGPROD	PUB	_Segments	_Segment-Misc	integer	0	10	
MFGPROD	PUB	_Sequence	_Seq-Name	varchar	0	32	
MFGPROD	PUB	_Sequence	_Seq-Num	integer	1	10	
MFGPROD	PUB	_Sequence	_Seq-Init	bigint	0	19	
MFGPROD	PUB	_Sequence	_Seq-Incr	bigint	0	19	
MFGPROD	PUB	_Sequence	_Seq-Min	bigint	1	19	
MFGPROD	PUB	_Sequence	_Seq-Max	bigint	1	19	
MFGPROD	PUB	_Sequence	_Cycle-Ok	bit	0	1	
MFGPROD	PUB	_Sequence	_Seq-Misc	varchar	1	208	
MFGPROD	PUB	_Sequence	_Db-recid	integer	0	10	
MFGPROD	PUB	_Sequence	_User-Misc	varchar	1	20	
MFGPROD	PUB	_Sequence	_Seq-Owner	varchar	1	32	
MFGPROD	PUB	_Servers	_Server-Id	bigint	0	19	
MFGPROD	PUB	_Servers	_Server-Num	integer	0	10	
MFGPROD	PUB	_Servers	_Server-Pid	integer	0	10	
MFGPROD	PUB	_Servers	_Server-Type	varchar	0	16	
MFGPROD	PUB	_Servers	_Server-Protocol	varchar	0	40	
MFGPROD	PUB	_Servers	_Server-Logins	bigint	0	19	
MFGPROD	PUB	_Servers	_Server-CurrUsers	integer	0	10	
MFGPROD	PUB	_Servers	_Server-MaxUsers	integer	0	10	
MFGPROD	PUB	_Servers	_Server-PortNum	integer	0	10	
MFGPROD	PUB	_Servers	_Server-PendConn	integer	0	10	
MFGPROD	PUB	_Servers	_Server-Misc	integer	0	10	
MFGPROD	PUB	_SQL_Properties	_Property	integer	0	10	
MFGPROD	PUB	_SQL_Properties	_Attribute	integer	1	10	
MFGPROD	PUB	_SQL_Properties	_Value_n	integer	1	10	
MFGPROD	PUB	_SQL_Properties	_Value_ch	varchar	1	512	
MFGPROD	PUB	_Startup	_Startup-Id	bigint	0	19	
MFGPROD	PUB	_Startup	_Startup-AiName	varchar	0	48	
MFGPROD	PUB	_Startup	_Startup-Buffs	integer	0	10	
